relationship_id,estate_id,broker_id,result_id
12259,12259,6651,1
12260,12260,5911,1
12261,12261,15392,1
12262,12262,15818,1
12263,12263,17167,1
12264,12264,13152,1
12265,12265,17036,1
12266,12266,12648,1
12267,12267,9270,1
12268,12268,10727,1
12269,12269,16387,1
12270,12270,14995,1
12271,12271,9974,1
12272,12272,18659,1
12273,12273,13374,1
12274,12274,3787,1
12275,12275,4656,1
12276,12276,1000,1
12277,12277,13579,1
12278,12278,13758,1
12279,12279,5109,1
12280,12280,14083,1
12281,12281,3697,1
12282,12282,12120,1
12283,12283,4729,1
12284,12284,14957,1
12285,12285,18380,1
12286,12286,9403,1
12287,12287,7285,1
12288,12288,5151,1
12289,12289,6655,1
12290,12290,18805,1
12291,12291,6259,1
12292,12292,2131,1
12293,12293,502,1
12294,12294,7692,1
12295,12295,875,1
12296,12296,7444,1
12297,12297,15579,1
12298,12298,4129,1
12299,12299,2257,1
12300,12300,8465,1
12301,12301,13849,1
12302,12302,9865,1
12303,12303,14828,1
12304,12304,10293,1
12305,12305,4847,1
12306,12306,8378,1
12307,12307,8112,1
12308,12308,462,1
12309,12309,16170,1
12310,12310,11946,1
12311,12311,8083,1
12312,12312,15553,1
12313,12313,3912,1
12314,12314,15986,1
12315,12315,4462,1
12316,12316,5125,1
12317,12317,17744,1
12318,12318,9456,1
12319,12319,18679,1
12320,12320,17615,1
12321,12321,15637,1
12322,12322,11575,1
12323,12323,6855,1
12324,12324,7846,1
12325,12325,2535,1
12326,12326,12376,1
12327,12327,2332,1
12328,12328,12244,1
12329,12329,1783,1
12330,12330,11226,1
12331,12331,12459,1
12332,12332,3360,1
12333,12333,6220,1
12334,12334,5997,1
12335,12335,5517,1
12336,12336,1980,1
12337,12337,9997,1
12338,12338,7251,1
12339,12339,15870,1
12340,12340,5383,1
12341,12341,18993,1
12342,12342,19255,1
12343,12343,16734,1
12344,12344,13498,1
12345,12345,2105,1
12346,12346,13011,1
12347,12347,16106,1
12348,12348,7429,1
12349,12349,18481,1
12350,12350,16711,1
12351,12351,17743,1
12352,12352,10812,1
12353,12353,12880,1
12354,12354,18868,1
12355,12355,19096,1
12356,12356,17443,1
12357,12357,9312,1
12358,12358,3957,1
12359,12359,8842,1
12360,12360,12251,1
12361,12361,18502,1
12362,12362,3632,1
12363,12363,13476,1
12364,12364,13065,1
12365,12365,9791,1
12366,12366,19019,1
12367,12367,12815,1
12368,12368,18026,1
12369,12369,10244,1
12370,12370,16446,1
12371,12371,2078,1
12372,12372,2386,1
12373,12373,520,1
12374,12374,16098,1
12375,12375,16553,1
12376,12376,529,1
12377,12377,2298,1
12378,12378,15983,1
12379,12379,11199,1
12380,12380,1623,1
12381,12381,3494,1
12382,12382,829,1
12383,12383,13654,1
12384,12384,8132,1
12385,12385,14721,1
12386,12386,2329,1
12387,12387,13368,1
12388,12388,18827,1
12389,12389,13782,1
12390,12390,13856,1
12391,12391,16189,1
12392,12392,17890,1
12393,12393,2816,1
12394,12394,7643,1
12395,12395,17802,1
12396,12396,3754,1
12397,12397,1102,1
12398,12398,8433,1
12399,12399,11883,1
12400,12400,1092,1
12401,12401,16958,1
12402,12402,3646,1
12403,12403,8032,1
12404,12404,7696,1
12405,12405,8217,1
12406,12406,3011,1
12407,12407,11563,1
12408,12408,7082,1
12409,12409,19216,1
12410,12410,6737,1
12411,12411,3153,1
12412,12412,3079,1
12413,12413,3718,1
12414,12414,10215,1
12415,12415,16325,1
12416,12416,6426,1
12417,12417,14207,1
12418,12418,12465,1
12419,12419,18441,1
12420,12420,12343,1
12421,12421,11762,1
12422,12422,281,1
12423,12423,15384,1
12424,12424,14601,1
12425,12425,10130,1
12426,12426,14814,1
12427,12427,8398,1
12428,12428,18805,1
12429,12429,2303,1
12430,12430,5196,1
12431,12431,6474,1
12432,12432,2501,1
12433,12433,9515,1
12434,12434,17256,1
12435,12435,10575,1
12436,12436,1462,1
12437,12437,3026,1
12438,12438,14306,1
12439,12439,7336,1
12440,12440,2802,1
12441,12441,4377,1
12442,12442,5594,1
12443,12443,13365,1
12444,12444,3352,1
12445,12445,18529,1
12446,12446,4571,1
12447,12447,7872,1
12448,12448,8276,1
12449,12449,5872,1
12450,12450,11092,1
12451,12451,17018,1
12452,12452,6899,1
12453,12453,8241,1
12454,12454,2853,1
12455,12455,18846,1
12456,12456,41,1
12457,12457,12584,1
12458,12458,18783,1
12459,12459,4151,1
12460,12460,7620,1
12461,12461,3660,1
12462,12462,4869,1
12463,12463,8841,1
12464,12464,17897,1
12465,12465,4374,1
12466,12466,18396,1
12467,12467,15296,1
12468,12468,8722,1
12469,12469,15710,1
12470,12470,4619,1
12471,12471,17650,1
12472,12472,740,1
12473,12473,14041,1
12474,12474,7048,1
12475,12475,18131,1
12476,12476,3672,1
12477,12477,9028,1
12478,12478,5296,1
12479,12479,5055,1
12480,12480,13078,1
12481,12481,16555,1
12482,12482,13454,1
12483,12483,12870,1
12484,12484,4235,1
12485,12485,16868,1
12486,12486,15098,1
12487,12487,10008,1
12488,12488,6978,1
12489,12489,5080,1
12490,12490,9533,1
12491,12491,6836,1
12492,12492,15845,1
12493,12493,17034,1
12494,12494,1656,1
12495,12495,18719,1
12496,12496,18869,1
12497,12497,14133,1
12498,12498,11586,1
12499,12499,7285,1
12500,12500,17072,1
12501,12501,1887,1
12502,12502,16685,1
12503,12503,10271,1
12504,12504,13118,1
12505,12505,18404,1
12506,12506,3390,1
12507,12507,16657,1
12508,12508,15846,1
12509,12509,2694,1
12510,12510,8821,1
12511,12511,7597,1
12512,12512,12441,1
12513,12513,17553,1
12514,12514,13900,1
12515,12515,3827,1
12516,12516,1995,1
12517,12517,6311,1
12518,12518,1122,1
12519,12519,6527,1
12520,12520,15794,1
12521,12521,8535,1
12522,12522,1052,1
12523,12523,4059,1
12524,12524,4794,1
12525,12525,781,1
12526,12526,7439,1
12527,12527,5742,1
12528,12528,13937,1
12529,12529,13475,1
12530,12530,8647,1
12531,12531,10374,1
12532,12532,992,1
12533,12533,14231,1
12534,12534,9553,1
12535,12535,11366,1
12536,12536,9386,1
12537,12537,1704,1
12538,12538,1306,1
12539,12539,380,1
12540,12540,6251,1
12541,12541,5195,1
12542,12542,7644,1
12543,12543,12200,1
12544,12544,14555,1
12545,12545,15012,1
12546,12546,8042,1
12547,12547,6146,1
12548,12548,13363,1
12549,12549,10559,1
12550,12550,1560,1
12551,12551,9791,1
12552,12552,17180,1
12553,12553,13024,1
12554,12554,6258,1
12555,12555,1275,1
12556,12556,11204,1
12557,12557,4220,1
12558,12558,7135,1
12559,12559,12786,1
12560,12560,6095,1
12561,12561,7266,1
12562,12562,14619,1
12563,12563,8828,1
12564,12564,6793,1
12565,12565,14751,1
12566,12566,5778,1
12567,12567,5613,1
12568,12568,18470,1
12569,12569,2559,1
12570,12570,13410,1
12571,12571,3060,1
12572,12572,11188,1
12573,12573,18361,1
12574,12574,18365,1
12575,12575,8,1
12576,12576,15763,1
12577,12577,14026,1
12578,12578,17097,1
12579,12579,7925,1
12580,12580,9580,1
12581,12581,19021,1
12582,12582,4075,1
12583,12583,1776,1
12584,12584,6191,1
12585,12585,1828,1
12586,12586,15011,1
12587,12587,3399,1
12588,12588,15117,1
12589,12589,16075,1
12590,12590,18761,1
12591,12591,17066,1
12592,12592,5649,1
12593,12593,4986,1
12594,12594,8541,1
12595,12595,11559,1
12596,12596,18685,1
12597,12597,6609,1
12598,12598,4967,1
12599,12599,6668,1
12600,12600,11345,1
12601,12601,12073,1
12602,12602,10928,1
12603,12603,6984,1
12604,12604,5883,1
12605,12605,8332,1
12606,12606,5743,1
12607,12607,7628,1
12608,12608,1246,1
12609,12609,4418,1
12610,12610,17016,1
12611,12611,7219,1
12612,12612,5306,1
12613,12613,15384,1
12614,12614,102,1
12615,12615,4487,1
12616,12616,5657,1
12617,12617,1358,1
12618,12618,15511,1
12619,12619,17515,1
12620,12620,8301,1
12621,12621,4576,1
12622,12622,8884,1
12623,12623,16934,1
12624,12624,1016,1
12625,12625,18469,1
12626,12626,17718,1
12627,12627,11441,1
12628,12628,14373,1
12629,12629,7546,1
12630,12630,5368,1
12631,12631,15315,1
12632,12632,11265,1
12633,12633,18323,1
12634,12634,823,1
12635,12635,16451,1
12636,12636,17918,1
12637,12637,12947,1
12638,12638,12611,1
12639,12639,5879,1
12640,12640,17329,1
12641,12641,15097,1
12642,12642,17560,1
12643,12643,14874,1
12644,12644,7624,1
12645,12645,5872,1
12646,12646,9895,1
12647,12647,14627,1
12648,12648,18026,1
12649,12649,14471,1
12650,12650,12046,1
12651,12651,18037,1
12652,12652,9827,1
12653,12653,795,1
12654,12654,4503,1
12655,12655,2161,1
12656,12656,1136,1
12657,12657,17508,1
12658,12658,13138,1
12659,12659,9728,1
12660,12660,6883,1
12661,12661,15404,1
12662,12662,16775,1
12663,12663,476,1
12664,12664,5697,1
12665,12665,978,1
12666,12666,5644,1
12667,12667,5457,1
12668,12668,5885,1
12669,12669,2822,1
12670,12670,16968,1
12671,12671,18047,1
12672,12672,4885,1
12673,12673,9900,1
12674,12674,9498,1
12675,12675,4940,1
12676,12676,16712,1
12677,12677,269,1
12678,12678,1332,1
12679,12679,18917,1
12680,12680,2634,1
12681,12681,13757,1
12682,12682,8291,1
12683,12683,2038,1
12684,12684,18084,1
12685,12685,9499,1
12686,12686,8641,1
12687,12687,4576,1
12688,12688,14980,1
12689,12689,5255,1
12690,12690,19052,1
12691,12691,18407,1
12692,12692,9671,1
12693,12693,424,1
12694,12694,11490,1
12695,12695,12945,1
12696,12696,3792,1
12697,12697,9049,1
12698,12698,8495,1
12699,12699,8472,1
12700,12700,122,1
12701,12701,4391,1
12702,12702,512,1
12703,12703,18380,1
12704,12704,5366,1
12705,12705,16787,1
12706,12706,6968,1
12707,12707,2616,1
12708,12708,8853,1
12709,12709,11470,1
12710,12710,7238,1
12711,12711,5372,1
12712,12712,16261,1
12713,12713,3055,1
12714,12714,9200,1
12715,12715,5985,1
12716,12716,9574,1
12717,12717,13990,1
12718,12718,52,1
12719,12719,8313,1
12720,12720,16798,1
12721,12721,2551,1
12722,12722,9686,1
12723,12723,15838,1
12724,12724,5637,1
12725,12725,508,1
12726,12726,13187,1
12727,12727,3097,1
12728,12728,17987,1
12729,12729,8232,1
12730,12730,142,1
12731,12731,15516,1
12732,12732,6691,1
12733,12733,19275,1
12734,12734,10126,1
12735,12735,11053,1
12736,12736,6737,1
12737,12737,2484,1
12738,12738,18984,1
12739,12739,10013,1
12740,12740,14723,1
12741,12741,11515,1
12742,12742,18746,1
12743,12743,8721,1
12744,12744,684,1
12745,12745,4211,1
12746,12746,15602,1
12747,12747,2694,1
12748,12748,14396,1
12749,12749,1353,1
12750,12750,13554,1
12751,12751,9212,1
12752,12752,11415,1
12753,12753,1240,1
12754,12754,10004,1
12755,12755,1862,1
12756,12756,12164,1
12757,12757,1208,1
12758,12758,5687,1
12759,12759,3391,1
12760,12760,309,1
12761,12761,5531,1
12762,12762,16118,1
12763,12763,5974,1
12764,12764,4196,1
12765,12765,10691,1
12766,12766,15909,1
12767,12767,8056,1
12768,12768,4598,1
12769,12769,12428,1
12770,12770,1545,1
12771,12771,15924,1
12772,12772,6057,1
12773,12773,17896,1
12774,12774,2610,1
12775,12775,11364,1
12776,12776,5824,1
12777,12777,13470,1
12778,12778,12424,1
12779,12779,16355,1
12780,12780,835,1
12781,12781,858,1
12782,12782,8930,1
12783,12783,13914,1
12784,12784,3219,1
12785,12785,9878,1
12786,12786,11594,1
12787,12787,15732,1
12788,12788,12135,1
12789,12789,3577,1
12790,12790,7742,1
12791,12791,15528,1
12792,12792,5310,1
12793,12793,3538,1
12794,12794,3456,1
12795,12795,11408,1
12796,12796,2637,1
12797,12797,13461,1
12798,12798,1138,1
12799,12799,1875,1
12800,12800,11298,1
12801,12801,9373,1
12802,12802,8522,1
12803,12803,11568,1
12804,12804,7074,1
12805,12805,9590,1
12806,12806,291,1
12807,12807,3374,1
12808,12808,6772,1
12809,12809,3027,1
12810,12810,9561,1
12811,12811,4704,1
12812,12812,1820,1
12813,12813,9016,1
12814,12814,6232,1
12815,12815,13377,1
12816,12816,4287,1
12817,12817,7551,1
12818,12818,9425,1
12819,12819,15441,1
12820,12820,15255,1
12821,12821,677,1
12822,12822,9819,1
12823,12823,1339,1
12824,12824,7159,1
12825,12825,18299,1
12826,12826,7813,1
12827,12827,6235,1
12828,12828,7156,1
12829,12829,14546,1
12830,12830,9850,1
12831,12831,7765,1
12832,12832,17861,1
12833,12833,5931,1
12834,12834,15303,1
12835,12835,14862,1
12836,12836,1365,1
12837,12837,18314,1
12838,12838,9479,1
12839,12839,4698,1
12840,12840,17398,1
12841,12841,8057,1
12842,12842,5405,1
12843,12843,17638,1
12844,12844,17121,1
12845,12845,11598,1
12846,12846,4537,1
12847,12847,2792,1
12848,12848,15795,1
12849,12849,10986,1
12850,12850,8066,1
12851,12851,7176,1
12852,12852,3234,1
12853,12853,16152,1
12854,12854,983,1
12855,12855,12293,1
12856,12856,18432,1
12857,12857,6164,1
12858,12858,12824,1
12859,12859,13479,1
12860,12860,17151,1
12861,12861,14261,1
12862,12862,5061,1
12863,12863,9711,1
12864,12864,16180,1
12865,12865,16973,1
12866,12866,17507,1
12867,12867,6380,1
12868,12868,4069,1
12869,12869,6832,1
12870,12870,16268,1
12871,12871,1835,1
12872,12872,10817,1
12873,12873,12982,1
12874,12874,17001,1
12875,12875,9674,1
12876,12876,13923,1
12877,12877,19209,1
12878,12878,15573,1
12879,12879,11113,1
12880,12880,7523,1
12881,12881,8987,1
12882,12882,12115,1
12883,12883,7600,1
12884,12884,18242,1
12885,12885,10030,1
12886,12886,5485,1
12887,12887,5474,1
12888,12888,17442,1
12889,12889,12593,1
12890,12890,17372,1
12891,12891,16177,1
12892,12892,12404,1
12893,12893,5116,1
12894,12894,12589,1
12895,12895,13378,1
12896,12896,373,1
12897,12897,6792,1
12898,12898,16504,1
12899,12899,9540,1
12900,12900,8563,1
12901,12901,543,1
12902,12902,17455,1
12903,12903,4044,1
12904,12904,8409,1
12905,12905,10988,1
12906,12906,3436,1
12907,12907,14043,1
12908,12908,13598,1
12909,12909,18336,1
12910,12910,3213,1
12911,12911,9635,1
12912,12912,3928,1
12913,12913,14958,1
12914,12914,9613,1
12915,12915,17882,1
12916,12916,3139,1
12917,12917,5796,1
12918,12918,11472,1
12919,12919,8444,1
12920,12920,9760,1
12921,12921,3751,1
12922,12922,18855,1
12923,12923,10395,1
12924,12924,2990,1
12925,12925,4123,1
12926,12926,4664,1
12927,12927,2765,1
12928,12928,3068,1
12929,12929,17387,1
12930,12930,8198,1
12931,12931,16898,1
12932,12932,3417,1
12933,12933,1332,1
12934,12934,8360,1
12935,12935,16671,1
12936,12936,5569,1
12937,12937,2222,1
12938,12938,3627,1
12939,12939,14462,1
12940,12940,10678,1
12941,12941,15470,1
12942,12942,6348,1
12943,12943,14275,1
12944,12944,94,1
12945,12945,4756,1
12946,12946,11878,1
12947,12947,13271,1
12948,12948,17496,1
12949,12949,3901,1
12950,12950,11218,1
12951,12951,9962,1
12952,12952,6700,1
12953,12953,12040,1
12954,12954,11199,1
12955,12955,18416,1
12956,12956,13522,1
12957,12957,15006,1
12958,12958,2219,1
12959,12959,39,1
12960,12960,4798,1
12961,12961,13153,1
12962,12962,9916,1
12963,12963,17123,1
12964,12964,7523,1
12965,12965,7115,1
12966,12966,673,1
12967,12967,13716,1
12968,12968,5889,1
12969,12969,2938,1
12970,12970,18617,1
12971,12971,15283,1
12972,12972,2587,1
12973,12973,7542,1
12974,12974,10149,1
12975,12975,1147,1
12976,12976,8051,1
12977,12977,11205,1
12978,12978,7618,1
12979,12979,10607,1
12980,12980,11059,1
12981,12981,3575,1
12982,12982,7275,1
12983,12983,4281,1
12984,12984,16862,1
12985,12985,8019,1
12986,12986,2181,1
12987,12987,19224,1
12988,12988,15003,1
12989,12989,15043,1
12990,12990,11133,1
12991,12991,1765,1
12992,12992,9525,1
12993,12993,12723,1
12994,12994,15241,1
12995,12995,14940,1
12996,12996,7494,1
12997,12997,2761,1
12998,12998,16558,1
12999,12999,8686,1
13000,13000,10820,1
13001,13001,4488,1
13002,13002,18985,1
13003,13003,7243,1
13004,13004,8198,1
13005,13005,12678,1
13006,13006,12194,1
13007,13007,3089,1
13008,13008,18778,1
13009,13009,18541,1
13010,13010,2578,1
13011,13011,6757,1
13012,13012,15307,1
13013,13013,7132,1
13014,13014,498,1
13015,13015,15940,1
13016,13016,14016,1
13017,13017,5855,1
13018,13018,227,1
13019,13019,10725,1
13020,13020,3719,1
13021,13021,12214,1
13022,13022,15136,1
13023,13023,17164,1
13024,13024,11134,1
13025,13025,8089,1
13026,13026,6974,1
13027,13027,1954,1
13028,13028,5671,1
13029,13029,5964,1
13030,13030,4249,1
13031,13031,6711,1
13032,13032,3052,1
13033,13033,5319,1
13034,13034,529,1
13035,13035,14955,1
13036,13036,2864,1
13037,13037,6112,1
13038,13038,10170,1
13039,13039,2342,1
13040,13040,8500,1
13041,13041,7391,1
13042,13042,5375,1
13043,13043,3623,1
13044,13044,11900,1
13045,13045,17487,1
13046,13046,6624,1
13047,13047,1312,1
13048,13048,7427,1
13049,13049,11631,1
13050,13050,14817,1
13051,13051,2216,1
13052,13052,14315,1
13053,13053,9286,1
13054,13054,10360,1
13055,13055,4942,1
13056,13056,7277,1
13057,13057,8576,1
13058,13058,11544,1
13059,13059,11086,1
13060,13060,16041,1
13061,13061,7131,1
13062,13062,12851,1
13063,13063,15341,1
13064,13064,14056,1
13065,13065,8461,1
13066,13066,1751,1
13067,13067,7275,1
13068,13068,12247,1
13069,13069,16184,1
13070,13070,16576,1
13071,13071,18086,1
13072,13072,2933,1
13073,13073,16415,1
13074,13074,2146,1
13075,13075,15427,1
13076,13076,4048,1
13077,13077,13638,1
13078,13078,2955,1
13079,13079,2473,1
13080,13080,5926,1
13081,13081,13306,1
13082,13082,10415,1
13083,13083,19175,1
13084,13084,715,1
13085,13085,9133,1
13086,13086,3880,1
13087,13087,13372,1
13088,13088,10992,1
13089,13089,17397,1
13090,13090,7687,1
13091,13091,4631,1
13092,13092,5629,1
13093,13093,9199,1
13094,13094,15755,1
13095,13095,4768,1
13096,13096,9246,1
13097,13097,12116,1
13098,13098,14593,1
13099,13099,6435,1
13100,13100,7486,1
13101,13101,4337,1
13102,13102,5914,1
13103,13103,11587,1
13104,13104,16390,1
13105,13105,13449,1
13106,13106,7219,1
13107,13107,8756,1
13108,13108,7728,1
13109,13109,17624,1
13110,13110,2809,1
13111,13111,12946,1
13112,13112,18675,1
13113,13113,10582,1
13114,13114,17057,1
13115,13115,8008,1
13116,13116,8440,1
13117,13117,5704,1
13118,13118,19034,1
13119,13119,8951,1
13120,13120,3940,1
13121,13121,10275,1
13122,13122,710,1
13123,13123,14831,1
13124,13124,3766,1
13125,13125,3859,1
13126,13126,1191,1
13127,13127,14188,1
13128,13128,5717,1
13129,13129,17323,1
13130,13130,14650,1
13131,13131,16582,1
13132,13132,11815,1
13133,13133,18631,1
13134,13134,5329,1
13135,13135,7499,1
13136,13136,12077,1
13137,13137,12795,1
13138,13138,16737,1
13139,13139,18766,1
13140,13140,14686,1
13141,13141,12922,1
13142,13142,1326,1
13143,13143,2521,1
13144,13144,11878,1
13145,13145,7839,1
13146,13146,7307,1
13147,13147,17206,1
13148,13148,15306,1
13149,13149,7730,1
13150,13150,2937,1
13151,13151,12142,1
13152,13152,14469,1
13153,13153,10301,1
13154,13154,16738,1
13155,13155,1920,1
13156,13156,814,1
13157,13157,2332,1
13158,13158,12255,1
13159,13159,12323,1
13160,13160,5712,1
13161,13161,16735,1
13162,13162,11946,1
13163,13163,2451,1
13164,13164,693,1
13165,13165,6622,1
13166,13166,9432,1
13167,13167,354,1
13168,13168,6176,1
13169,13169,1149,1
13170,13170,13627,1
13171,13171,9031,1
13172,13172,9191,1
13173,13173,6101,1
13174,13174,2220,1
13175,13175,17357,1
13176,13176,3099,1
13177,13177,12789,1
13178,13178,2686,1
13179,13179,13801,1
13180,13180,4008,1
13181,13181,12088,1
13182,13182,14895,1
13183,13183,12950,1
13184,13184,10375,1
13185,13185,5422,1
13186,13186,7459,1
13187,13187,19087,1
13188,13188,6625,1
13189,13189,15980,1
13190,13190,1869,1
13191,13191,2025,1
13192,13192,388,1
13193,13193,8997,1
13194,13194,3169,1
13195,13195,17722,1
13196,13196,8260,1
13197,13197,18459,1
13198,13198,18833,1
13199,13199,1846,1
13200,13200,6943,1
13201,13201,10440,1
13202,13202,15332,1
13203,13203,18560,1
13204,13204,14629,1
13205,13205,13706,1
13206,13206,1023,1
13207,13207,5027,1
13208,13208,19197,1
13209,13209,3615,1
13210,13210,13902,1
13211,13211,8186,1
13212,13212,3822,1
13213,13213,811,1
13214,13214,10746,1
13215,13215,6311,1
13216,13216,4419,1
13217,13217,3148,1
13218,13218,8044,1
13219,13219,13846,1
13220,13220,7590,1
13221,13221,794,1
13222,13222,10406,1
13223,13223,756,1
13224,13224,9526,1
13225,13225,3448,1
13226,13226,11681,1
13227,13227,15032,1
13228,13228,4425,1
13229,13229,14379,1
13230,13230,2426,1
13231,13231,8059,1
13232,13232,8693,1
13233,13233,16171,1
13234,13234,1139,1
13235,13235,7489,1
13236,13236,12442,1
13237,13237,15606,1
13238,13238,3748,1
13239,13239,8888,1
13240,13240,18161,1
13241,13241,4969,1
13242,13242,16837,1
13243,13243,11408,1
13244,13244,12697,1
13245,13245,11746,1
13246,13246,437,1
13247,13247,6659,1
13248,13248,12051,1
13249,13249,4342,1
13250,13250,4181,1
13251,13251,19183,1
13252,13252,8291,1
13253,13253,8032,1
13254,13254,11007,1
13255,13255,10661,1
13256,13256,13075,1
13257,13257,16478,1
13258,13258,15652,1
13259,13259,15858,1
13260,13260,10377,1
13261,13261,3601,1
13262,13262,17903,1
13263,13263,4976,1
13264,13264,1021,1
13265,13265,11452,1
13266,13266,7095,1
13267,13267,17151,1
13268,13268,5200,1
13269,13269,14617,1
13270,13270,15959,1
13271,13271,10054,1
13272,13272,15100,1
13273,13273,7951,1
13274,13274,14538,1
13275,13275,4647,1
13276,13276,3175,1
13277,13277,1609,1
13278,13278,2099,1
13279,13279,18711,1
13280,13280,1647,1
13281,13281,1484,1
13282,13282,17979,1
13283,13283,7983,1
13284,13284,17028,1
13285,13285,12481,1
13286,13286,5722,1
13287,13287,14876,1
13288,13288,5624,1
13289,13289,8278,1
13290,13290,2692,1
13291,13291,2605,1
13292,13292,13805,1
13293,13293,9773,1
13294,13294,14737,1
13295,13295,17470,1
13296,13296,11216,1
13297,13297,18210,1
13298,13298,7053,1
13299,13299,478,1
13300,13300,10879,1
13301,13301,12588,1
13302,13302,138,1
13303,13303,10156,1
13304,13304,17323,1
13305,13305,8358,1
13306,13306,3542,1
13307,13307,4155,1
13308,13308,13871,1
13309,13309,13244,1
13310,13310,5552,1
13311,13311,2436,1
13312,13312,16319,1
13313,13313,4604,1
13314,13314,1971,1
13315,13315,2600,1
13316,13316,13207,1
13317,13317,13113,1
13318,13318,16108,1
13319,13319,18169,1
13320,13320,3334,1
13321,13321,16952,1
13322,13322,7164,1
13323,13323,2044,1
13324,13324,19258,1
13325,13325,9621,1
13326,13326,10378,1
13327,13327,3416,1
13328,13328,11875,1
13329,13329,14781,1
13330,13330,7484,1
13331,13331,17045,1
13332,13332,7367,1
13333,13333,8942,1
13334,13334,17279,1
13335,13335,8110,1
13336,13336,3813,1
13337,13337,4369,1
13338,13338,12500,1
13339,13339,10861,1
13340,13340,17241,1
13341,13341,16347,1
13342,13342,15099,1
13343,13343,12506,1
13344,13344,8349,1
13345,13345,13735,1
13346,13346,2838,1
13347,13347,5229,1
13348,13348,10958,1
13349,13349,10822,1
13350,13350,7758,1
13351,13351,14220,1
13352,13352,2790,1
13353,13353,1286,1
13354,13354,1000,1
13355,13355,2059,1
13356,13356,18147,1
13357,13357,12056,1
13358,13358,15277,1
13359,13359,16197,1
13360,13360,7159,1
13361,13361,9016,1
13362,13362,6251,1
13363,13363,1038,1
13364,13364,4033,1
13365,13365,8110,1
13366,13366,16050,1
13367,13367,1212,1
13368,13368,18341,1
13369,13369,4181,1
13370,13370,15485,1
13371,13371,4014,1
13372,13372,7230,1
13373,13373,7424,1
13374,13374,5030,1
13375,13375,8522,1
13376,13376,2776,1
13377,13377,7668,1
13378,13378,17870,1
13379,13379,2002,1
13380,13380,4325,1
13381,13381,11383,1
13382,13382,2403,1
13383,13383,16599,1
13384,13384,8329,1
13385,13385,3767,1
13386,13386,1236,1
13387,13387,2966,1
13388,13388,5961,1
13389,13389,12455,1
13390,13390,19283,1
13391,13391,5122,1
13392,13392,11102,1
13393,13393,4906,1
13394,13394,17481,1
13395,13395,17045,1
13396,13396,4498,1
13397,13397,96,1
13398,13398,8990,1
13399,13399,11427,1
13400,13400,3893,1
13401,13401,13585,1
13402,13402,5453,1
13403,13403,3042,1
13404,13404,9001,1
13405,13405,8562,1
13406,13406,14193,1
13407,13407,281,1
13408,13408,1766,1
13409,13409,7979,1
13410,13410,14790,1
13411,13411,15849,1
13412,13412,7268,1
13413,13413,5997,1
13414,13414,16807,1
13415,13415,16372,1
13416,13416,4608,1
13417,13417,3196,1
13418,13418,17857,1
13419,13419,2949,1
13420,13420,5978,1
13421,13421,14235,1
13422,13422,6162,1
13423,13423,7686,1
13424,13424,8088,1
13425,13425,11797,1
13426,13426,13196,1
13427,13427,1108,1
13428,13428,9421,1
13429,13429,5363,1
13430,13430,1176,1
13431,13431,9531,1
13432,13432,12761,1
13433,13433,8301,1
13434,13434,9383,1
13435,13435,13188,1
13436,13436,2576,1
13437,13437,2325,1
13438,13438,11353,1
13439,13439,12033,1
13440,13440,16444,1
13441,13441,715,1
13442,13442,12699,1
13443,13443,9201,1
13444,13444,6708,1
13445,13445,7088,1
13446,13446,14000,1
13447,13447,12332,1
13448,13448,15313,1
13449,13449,17509,1
13450,13450,213,1
13451,13451,5815,1
13452,13452,6447,1
13453,13453,17595,1
13454,13454,11742,1
13455,13455,12318,1
13456,13456,11824,1
13457,13457,9134,1
13458,13458,17098,1
13459,13459,4205,1
13460,13460,8733,1
13461,13461,6454,1
13462,13462,6141,1
13463,13463,16829,1
13464,13464,3940,1
13465,13465,8326,1
13466,13466,1490,1
13467,13467,15667,1
13468,13468,19137,1
13469,13469,17747,1
13470,13470,7058,1
13471,13471,2587,1
13472,13472,4752,1
13473,13473,3713,1
13474,13474,641,1
13475,13475,14307,1
13476,13476,15193,1
13477,13477,7347,1
13478,13478,4681,1
13479,13479,18689,1
13480,13480,1028,1
13481,13481,16024,1
13482,13482,14430,1
13483,13483,4726,1
13484,13484,11400,1
13485,13485,6308,1
13486,13486,11447,1
13487,13487,3088,1
13488,13488,1465,1
13489,13489,3112,1
13490,13490,4335,1
13491,13491,17548,1
13492,13492,6337,1
13493,13493,10777,1
13494,13494,14042,1
13495,13495,1688,1
13496,13496,18267,1
13497,13497,16483,1
13498,13498,15335,1
13499,13499,10611,1
13500,13500,17852,1
13501,13501,3978,1
13502,13502,6983,1
13503,13503,3483,1
13504,13504,193,1
13505,13505,16186,1
13506,13506,14430,1
13507,13507,17427,1
13508,13508,14503,1
13509,13509,18,1
13510,13510,5659,1
13511,13511,16354,1
13512,13512,6920,1
13513,13513,7518,1
13514,13514,633,1
13515,13515,12173,1
13516,13516,18138,1
13517,13517,9273,1
13518,13518,6973,1
13519,13519,11415,1
13520,13520,16529,1
13521,13521,1315,1
13522,13522,13646,1
13523,13523,93,1
13524,13524,16480,1
13525,13525,16893,1
13526,13526,4062,1
13527,13527,2063,1
13528,13528,12515,1
13529,13529,7809,1
13530,13530,19098,1
13531,13531,3995,1
13532,13532,5731,1
13533,13533,18192,1
13534,13534,4836,1
