relationship_id,estate_id,broker_id,result_id
22708,22708,7186,1
22709,22709,17959,1
22710,22710,6360,2
22711,22711,1739,1
22712,22712,1250,2
22713,22713,14134,1
22714,22714,3085,1
22715,22715,18942,1
22716,22716,15515,1
22717,22717,10420,1
22718,22718,6091,1
22719,22719,8076,2
22720,22720,17693,2
22721,22721,17793,1
22722,22722,4203,1
22723,22723,18530,2
22724,22724,967,1
22725,22725,16907,2
22726,22726,5943,2
22727,22727,5950,1
22728,22728,4826,2
22729,22729,7252,2
22730,22730,11483,1
22731,22731,16902,1
22732,22732,19343,2
22733,22733,7681,1
22734,22734,16064,2
22735,22735,501,1
22736,22736,6996,2
22737,22737,13636,1
22738,22738,17095,2
22739,22739,16413,2
22740,22740,7059,1
22741,22741,4021,1
22742,22742,12861,1
22743,22743,14214,1
22744,22744,1261,1
22745,22745,1630,2
22746,22746,14709,2
22747,22747,1103,2
22748,22748,1090,1
22749,22749,6072,1
22750,22750,14148,2
22751,22751,16440,1
22752,22752,18906,2
22753,22753,7307,2
22754,22754,10787,1
22755,22755,14716,2
22756,22756,4832,2
22757,22757,12957,2
22758,22758,18453,1
22759,22759,13885,2
22760,22760,1637,1
22761,22761,18663,2
22762,22762,13549,2
22763,22763,5389,2
22764,22764,1379,1
22765,22765,16984,1
22766,22766,2004,2
22767,22767,13857,1
22768,22768,168,2
22769,22769,11510,1
22770,22770,16717,1
22771,22771,18851,2
22772,22772,9817,1
22773,22773,12941,2
22774,22774,10458,2
22775,22775,18245,2
22776,22776,19225,1
22777,22777,18902,2
22778,22778,11350,2
22779,22779,1759,1
22780,22780,17410,2
22781,22781,12187,2
22782,22782,16690,1
22783,22783,520,1
22784,22784,11285,2
22785,22785,2551,1
22786,22786,14646,1
22787,22787,3192,1
22788,22788,14952,2
22789,22789,11090,2
22790,22790,8208,1
22791,22791,2841,2
22792,22792,15882,2
22793,22793,16637,2
22794,22794,3953,1
22795,22795,19214,1
22796,22796,11372,1
22797,22797,10320,2
22798,22798,8345,2
22799,22799,13668,2
22800,22800,3400,1
22801,22801,8558,2
22802,22802,63,1
22803,22803,2769,1
22804,22804,14251,1
22805,22805,4649,1
22806,22806,16640,2
22807,22807,3678,2
22808,22808,18324,2
22809,22809,7666,1
22810,22810,102,2
22811,22811,7565,1
22812,22812,14333,1
22813,22813,4195,1
22814,22814,7754,1
22815,22815,4667,2
22816,22816,3243,1
22817,22817,2761,2
22818,22818,4770,2
22819,22819,12609,1
22820,22820,7872,1
22821,22821,3469,2
22822,22822,15370,2
22823,22823,12647,1
22824,22824,3991,1
22825,22825,14342,1
22826,22826,7550,2
22827,22827,12393,2
22828,22828,7507,2
22829,22829,10973,1
22830,22830,18765,1
22831,22831,13105,1
22832,22832,8321,2
22833,22833,14969,1
22834,22834,5571,1
22835,22835,4360,2
22836,22836,8799,2
22837,22837,3185,1
22838,22838,1048,2
22839,22839,18372,1
22840,22840,11735,1
22841,22841,17110,2
22842,22842,18274,2
22843,22843,19352,1
22844,22844,9956,2
22845,22845,6267,2
22846,22846,19092,2
22847,22847,12780,1
22848,22848,11740,1
22849,22849,17493,2
22850,22850,10901,2
22851,22851,3549,2
22852,22852,12858,1
22853,22853,15017,1
22854,22854,18989,2
22855,22855,11766,1
22856,22856,14146,1
22857,22857,17318,2
22858,22858,6118,2
22859,22859,15050,1
22860,22860,12746,1
22861,22861,5572,1
22862,22862,4042,2
22863,22863,2301,1
22864,22864,7038,2
22865,22865,13730,2
22866,22866,10116,1
22867,22867,9536,1
22868,22868,3454,1
22869,22869,14126,1
22870,22870,16674,2
22871,22871,14552,2
22872,22872,16180,2
22873,22873,18361,2
22874,22874,18636,2
22875,22875,5119,2
22876,22876,239,1
22877,22877,16509,1
22878,22878,16177,1
22879,22879,14402,1
22880,22880,11483,1
22881,22881,1898,1
22882,22882,2164,1
22883,22883,8444,1
22884,22884,2848,2
22885,22885,19292,2
22886,22886,6810,1
22887,22887,8254,2
22888,22888,16347,2
22889,22889,17557,2
22890,22890,6182,1
22891,22891,10440,1
22892,22892,5828,1
22893,22893,12684,1
22894,22894,12369,1
22895,22895,7535,1
22896,22896,6542,2
22897,22897,686,2
22898,22898,16154,1
22899,22899,3339,2
22900,22900,5828,1
22901,22901,4373,2
22902,22902,5570,2
22903,22903,302,2
22904,22904,3407,1
22905,22905,16150,2
22906,22906,10426,1
22907,22907,9796,1
22908,22908,9169,2
22909,22909,14629,2
22910,22910,17365,2
22911,22911,7589,1
22912,22912,7425,1
22913,22913,17577,1
22914,22914,12364,2
22915,22915,15684,2
22916,22916,10735,2
22917,22917,8202,2
22918,22918,2689,2
22919,22919,16875,2
22920,22920,4075,2
22921,22921,15899,2
22922,22922,13229,2
22923,22923,1402,1
22924,22924,12348,2
22925,22925,15476,2
22926,22926,2896,2
22927,22927,3212,1
22928,22928,17384,2
22929,22929,1444,1
22930,22930,15621,1
22931,22931,18642,1
22932,22932,806,2
22933,22933,16700,2
22934,22934,10713,1
22935,22935,10249,1
22936,22936,16919,1
22937,22937,18824,2
22938,22938,12405,1
22939,22939,13781,1
22940,22940,2162,2
22941,22941,18146,2
22942,22942,15824,1
22943,22943,14052,1
22944,22944,12403,2
22945,22945,3505,2
22946,22946,6295,2
22947,22947,13760,1
22948,22948,8371,2
22949,22949,13545,1
22950,22950,2081,2
22951,22951,1053,2
22952,22952,7415,2
22953,22953,13720,1
22954,22954,2864,1
22955,22955,8004,2
22956,22956,469,2
22957,22957,14834,1
22958,22958,8784,2
22959,22959,18554,1
22960,22960,14441,1
22961,22961,6845,2
22962,22962,14215,1
22963,22963,9634,1
22964,22964,3343,1
22965,22965,8015,1
22966,22966,3004,2
22967,22967,18881,2
22968,22968,959,2
22969,22969,17263,1
22970,22970,11385,1
22971,22971,2676,2
22972,22972,18789,1
22973,22973,2441,2
22974,22974,9613,1
22975,22975,14058,1
22976,22976,5090,1
22977,22977,9648,1
22978,22978,16123,1
22979,22979,18696,1
22980,22980,17168,2
22981,22981,9887,2
22982,22982,10825,2
22983,22983,11692,2
22984,22984,11516,2
22985,22985,10569,1
22986,22986,17441,1
22987,22987,7089,2
22988,22988,12677,2
22989,22989,4117,1
22990,22990,3051,2
22991,22991,15309,1
22992,22992,16447,2
22993,22993,9430,1
22994,22994,4653,1
22995,22995,4627,1
22996,22996,3029,2
22997,22997,16599,2
22998,22998,11233,2
22999,22999,18996,1
23000,23000,6446,1
23001,23001,15389,2
23002,23002,14644,1
23003,23003,18307,1
23004,23004,15814,1
23005,23005,13167,1
23006,23006,10357,1
23007,23007,4661,1
23008,23008,6594,2
23009,23009,18391,1
23010,23010,17147,1
23011,23011,3985,2
23012,23012,1161,1
23013,23013,6938,2
23014,23014,72,2
23015,23015,17156,1
23016,23016,14637,1
23017,23017,5621,1
23018,23018,13846,2
23019,23019,17405,2
23020,23020,16731,1
23021,23021,11468,1
23022,23022,1129,2
23023,23023,2147,1
23024,23024,1055,2
23025,23025,19018,2
23026,23026,16543,2
23027,23027,17930,1
23028,23028,18216,1
23029,23029,16542,1
23030,23030,7693,2
23031,23031,10723,1
23032,23032,17759,2
23033,23033,16423,2
23034,23034,14560,2
23035,23035,11021,1
23036,23036,11020,2
23037,23037,8966,1
23038,23038,7393,1
23039,23039,2019,2
23040,23040,11050,1
23041,23041,9029,2
23042,23042,12069,1
23043,23043,9682,2
23044,23044,14529,1
23045,23045,2713,1
23046,23046,9651,1
23047,23047,18803,1
23048,23048,4284,2
23049,23049,14408,1
23050,23050,11222,2
23051,23051,13565,2
23052,23052,8101,1
23053,23053,3733,1
23054,23054,7515,2
23055,23055,14803,2
23056,23056,18731,2
23057,23057,11135,1
23058,23058,5302,1
23059,23059,17471,1
23060,23060,16075,1
23061,23061,9646,1
23062,23062,6417,2
23063,23063,2486,1
23064,23064,4949,2
23065,23065,11943,2
23066,23066,5861,2
23067,23067,14556,2
23068,23068,5484,2
23069,23069,17301,2
23070,23070,8394,2
23071,23071,5917,2
23072,23072,4035,2
23073,23073,950,1
23074,23074,4636,2
23075,23075,17987,1
23076,23076,3333,1
23077,23077,7223,2
23078,23078,6009,1
23079,23079,12575,2
23080,23080,10683,1
23081,23081,16781,2
23082,23082,3081,2
23083,23083,5884,1
23084,23084,8704,1
23085,23085,15515,1
23086,23086,16642,1
23087,23087,8305,1
23088,23088,14556,2
23089,23089,1416,1
23090,23090,12869,2
23091,23091,10589,1
23092,23092,6000,1
23093,23093,14483,1
23094,23094,14789,1
23095,23095,6434,1
23096,23096,7675,2
23097,23097,1989,1
23098,23098,15082,2
23099,23099,3283,1
23100,23100,19150,1
23101,23101,5010,1
23102,23102,17391,2
23103,23103,17977,2
23104,23104,9976,2
23105,23105,18989,2
23106,23106,1875,2
23107,23107,2006,2
23108,23108,461,1
23109,23109,14883,2
23110,23110,11710,2
23111,23111,16831,2
23112,23112,9046,1
23113,23113,16541,1
23114,23114,18491,2
23115,23115,8408,1
23116,23116,3306,2
23117,23117,6761,2
23118,23118,14636,1
23119,23119,4382,2
23120,23120,3187,1
23121,23121,8842,2
23122,23122,14110,2
23123,23123,17259,1
23124,23124,14305,1
23125,23125,15889,2
23126,23126,2230,2
23127,23127,382,1
23128,23128,3780,2
23129,23129,17979,2
23130,23130,8495,1
23131,23131,18905,2
23132,23132,1697,1
23133,23133,16245,1
23134,23134,6715,2
23135,23135,14286,2
23136,23136,2853,1
23137,23137,13233,1
23138,23138,15502,1
23139,23139,434,1
23140,23140,13559,2
23141,23141,1924,2
23142,23142,4365,2
23143,23143,7751,2
23144,23144,7759,2
23145,23145,992,1
23146,23146,4421,1
23147,23147,394,1
23148,23148,10672,1
23149,23149,6687,2
23150,23150,13978,1
23151,23151,12569,2
23152,23152,7015,2
23153,23153,18196,2
23154,23154,11824,2
23155,23155,10170,2
23156,23156,17477,2
23157,23157,2835,2
23158,23158,4317,2
23159,23159,8691,1
23160,23160,1959,1
23161,23161,16700,1
23162,23162,11033,2
23163,23163,13324,2
23164,23164,17443,1
23165,23165,12573,2
23166,23166,9732,2
23167,23167,6154,1
23168,23168,8960,1
23169,23169,17234,2
23170,23170,5357,1
23171,23171,413,1
23172,23172,1932,1
23173,23173,1139,1
23174,23174,6322,2
23175,23175,4977,2
23176,23176,5404,1
23177,23177,3682,2
23178,23178,142,1
23179,23179,18872,1
23180,23180,12527,1
23181,23181,8342,2
23182,23182,4751,2
23183,23183,3582,1
23184,23184,7728,1
23185,23185,1775,2
23186,23186,2649,1
23187,23187,13371,1
23188,23188,3939,1
23189,23189,797,2
23190,23190,9150,2
23191,23191,14678,2
23192,23192,3925,2
23193,23193,4142,2
23194,23194,13012,2
23195,23195,6875,2
23196,23196,15165,1
23197,23197,12593,1
23198,23198,10639,2
23199,23199,10606,1
23200,23200,11864,2
23201,23201,7124,1
23202,23202,15724,2
23203,23203,2049,1
23204,23204,13724,2
23205,23205,14362,2
23206,23206,7943,1
23207,23207,4213,1
23208,23208,2000,1
23209,23209,3454,1
23210,23210,7873,2
23211,23211,17900,2
23212,23212,1679,2
23213,23213,13260,1
23214,23214,995,1
23215,23215,1319,1
23216,23216,16592,1
23217,23217,3269,2
23218,23218,16780,2
23219,23219,2992,1
23220,23220,1227,1
23221,23221,10946,1
23222,23222,1544,2
23223,23223,691,1
23224,23224,13949,2
23225,23225,2941,2
23226,23226,622,1
23227,23227,3899,1
23228,23228,4518,2
23229,23229,9746,1
23230,23230,8315,2
23231,23231,13037,1
23232,23232,7144,2
23233,23233,2869,1
23234,23234,16780,1
23235,23235,1967,2
23236,23236,6614,1
23237,23237,17883,2
23238,23238,1169,1
23239,23239,1954,1
23240,23240,16052,2
23241,23241,5969,1
23242,23242,17053,2
23243,23243,13644,1
23244,23244,4971,2
23245,23245,10732,2
23246,23246,5307,1
23247,23247,32,2
23248,23248,15593,1
23249,23249,5038,2
23250,23250,3481,1
23251,23251,15132,1
23252,23252,2896,1
23253,23253,11354,2
23254,23254,7939,2
23255,23255,8625,2
23256,23256,7763,2
23257,23257,18483,1
23258,23258,9372,1
23259,23259,8052,1
23260,23260,14445,2
23261,23261,17915,2
23262,23262,7730,2
23263,23263,14268,1
23264,23264,15032,2
23265,23265,18259,1
23266,23266,18240,2
23267,23267,2083,1
23268,23268,5623,2
23269,23269,11871,2
23270,23270,13771,2
23271,23271,11468,1
23272,23272,8647,1
23273,23273,17289,1
23274,23274,1268,2
23275,23275,4386,2
23276,23276,15627,2
23277,23277,13853,1
23278,23278,18416,1
23279,23279,2676,2
23280,23280,10963,1
23281,23281,16954,2
23282,23282,12876,2
23283,23283,6932,1
23284,23284,17278,2
23285,23285,18084,1
23286,23286,4537,1
23287,23287,432,1
23288,23288,215,2
23289,23289,14787,1
23290,23290,6460,2
23291,23291,11217,1
23292,23292,780,1
23293,23293,4638,1
23294,23294,2095,1
23295,23295,17111,1
23296,23296,8486,1
23297,23297,785,1
23298,23298,1200,1
23299,23299,10231,2
23300,23300,8490,2
23301,23301,1602,1
23302,23302,14499,1
23303,23303,1625,2
23304,23304,18215,2
23305,23305,13453,2
23306,23306,15263,1
23307,23307,10807,2
23308,23308,7505,1
23309,23309,12636,1
23310,23310,4955,2
23311,23311,441,1
23312,23312,12286,2
23313,23313,6238,1
23314,23314,2233,2
23315,23315,263,1
23316,23316,19035,2
23317,23317,2259,1
23318,23318,12886,2
23319,23319,4683,1
23320,23320,15918,2
23321,23321,16147,2
23322,23322,8599,2
23323,23323,13454,1
23324,23324,8205,2
23325,23325,5322,1
23326,23326,1369,2
23327,23327,12420,1
23328,23328,15967,2
23329,23329,12465,1
23330,23330,9414,1
23331,23331,15561,2
23332,23332,7966,2
23333,23333,4961,1
23334,23334,6551,2
23335,23335,7638,2
23336,23336,17006,1
23337,23337,8592,2
23338,23338,4604,1
23339,23339,15948,2
23340,23340,15133,2
23341,23341,10419,2
23342,23342,9146,2
23343,23343,12144,2
23344,23344,13692,1
23345,23345,16953,2
23346,23346,1020,2
23347,23347,5478,1
23348,23348,10353,2
23349,23349,14706,1
23350,23350,791,1
23351,23351,10903,1
23352,23352,16124,1
23353,23353,222,1
23354,23354,16243,2
23355,23355,7352,1
23356,23356,18527,2
23357,23357,11471,1
23358,23358,13672,1
23359,23359,18440,2
23360,23360,17287,1
23361,23361,10124,2
23362,23362,2378,1
23363,23363,14259,2
23364,23364,15052,2
23365,23365,13163,1
23366,23366,731,2
23367,23367,5593,2
23368,23368,5578,2
23369,23369,16926,1
23370,23370,12304,2
23371,23371,8165,2
23372,23372,7807,2
23373,23373,11338,2
23374,23374,12011,2
23375,23375,8910,1
23376,23376,4781,1
23377,23377,18593,2
23378,23378,4862,1
23379,23379,12035,2
23380,23380,9207,2
23381,23381,12773,1
23382,23382,12443,2
23383,23383,3087,1
23384,23384,5360,1
23385,23385,2479,2
23386,23386,15087,2
23387,23387,13366,2
23388,23388,3075,2
23389,23389,8392,1
23390,23390,11584,2
23391,23391,4068,2
23392,23392,665,2
23393,23393,14751,1
23394,23394,17032,2
23395,23395,5878,1
23396,23396,11414,1
23397,23397,8773,2
23398,23398,16716,1
23399,23399,13495,2
23400,23400,16746,2
23401,23401,8804,2
23402,23402,16980,1
23403,23403,3354,1
23404,23404,17045,1
23405,23405,5397,2
23406,23406,5348,1
23407,23407,11461,1
23408,23408,10220,1
23409,23409,16554,2
23410,23410,18717,2
23411,23411,14571,2
23412,23412,13842,2
23413,23413,10412,1
23414,23414,16804,1
23415,23415,4899,1
23416,23416,11409,1
23417,23417,1792,1
23418,23418,9812,2
23419,23419,16783,2
23420,23420,17643,2
23421,23421,13300,1
23422,23422,9604,2
23423,23423,17428,1
23424,23424,2495,2
23425,23425,18269,1
23426,23426,8668,2
23427,23427,13005,2
23428,23428,12270,2
23429,23429,17194,2
23430,23430,7525,1
23431,23431,15921,2
23432,23432,2017,1
23433,23433,7049,2
23434,23434,2338,1
23435,23435,11523,2
23436,23436,17169,1
23437,23437,16025,2
23438,23438,10709,2
23439,23439,14171,1
23440,23440,5607,1
23441,23441,15876,2
23442,23442,4742,1
23443,23443,16693,2
23444,23444,13378,1
23445,23445,10445,1
23446,23446,6785,2
23447,23447,11052,2
23448,23448,12681,2
23449,23449,12552,2
23450,23450,8737,2
23451,23451,1968,1
23452,23452,15700,1
23453,23453,2841,2
23454,23454,16895,2
23455,23455,8158,1
23456,23456,18492,2
23457,23457,2391,1
23458,23458,18830,2
23459,23459,1477,1
23460,23460,8084,1
23461,23461,12011,1
23462,23462,7207,1
23463,23463,13787,2
23464,23464,13296,2
23465,23465,6095,1
23466,23466,10859,1
23467,23467,8911,1
23468,23468,12646,1
23469,23469,10695,2
23470,23470,6496,1
23471,23471,13199,1
23472,23472,5973,2
23473,23473,8402,1
23474,23474,9347,1
23475,23475,6805,1
23476,23476,718,1
23477,23477,1277,2
23478,23478,11228,1
23479,23479,8444,1
23480,23480,2690,2
23481,23481,2359,2
23482,23482,5635,1
23483,23483,1343,2
23484,23484,6665,1
23485,23485,13653,2
23486,23486,1550,1
23487,23487,8853,2
23488,23488,873,1
23489,23489,1777,1
23490,23490,11674,1
23491,23491,15370,1
23492,23492,18303,1
23493,23493,6820,2
23494,23494,9446,1
23495,23495,5555,2
23496,23496,18258,1
23497,23497,9559,2
23498,23498,15855,2
23499,23499,5042,2
23500,23500,12127,1
23501,23501,13980,1
23502,23502,3473,2
23503,23503,10152,2
23504,23504,15495,1
23505,23505,3366,1
23506,23506,16988,2
23507,23507,5752,2
23508,23508,16163,2
23509,23509,12946,1
23510,23510,10003,2
23511,23511,15389,1
23512,23512,12445,2
23513,23513,3620,2
23514,23514,10275,2
23515,23515,11659,1
23516,23516,8824,1
23517,23517,6087,2
23518,23518,953,2
23519,23519,3476,2
23520,23520,2882,2
23521,23521,5645,2
23522,23522,8615,2
23523,23523,17457,1
23524,23524,9473,2
23525,23525,3065,1
23526,23526,6506,2
23527,23527,10650,1
23528,23528,18092,2
23529,23529,1010,2
23530,23530,10263,1
23531,23531,261,2
23532,23532,12860,2
23533,23533,19037,1
23534,23534,15106,1
23535,23535,11585,1
23536,23536,5354,1
23537,23537,15706,1
23538,23538,13323,2
23539,23539,18186,2
23540,23540,4816,2
23541,23541,4677,1
23542,23542,496,1
23543,23543,12142,1
23544,23544,18629,1
23545,23545,4671,1
23546,23546,18399,2
23547,23547,4281,1
23548,23548,13307,2
23549,23549,16791,1
23550,23550,29,1
23551,23551,17911,2
23552,23552,18992,2
23553,23553,15035,1
23554,23554,13439,1
23555,23555,16474,2
23556,23556,12964,2
23557,23557,1161,1
23558,23558,1920,1
23559,23559,14808,1
23560,23560,5602,2
23561,23561,1891,2
23562,23562,17308,2
23563,23563,651,1
23564,23564,6340,1
23565,23565,11774,2
23566,23566,4243,2
23567,23567,15729,2
23568,23568,15092,1
23569,23569,2633,1
23570,23570,18990,2
23571,23571,2811,2
23572,23572,18152,1
23573,23573,1837,2
23574,23574,7952,2
23575,23575,15566,1
23576,23576,13960,1
23577,23577,19145,1
23578,23578,4245,1
23579,23579,11042,1
23580,23580,12514,1
23581,23581,13166,2
23582,23582,18811,1
23583,23583,11071,1
23584,23584,8702,1
23585,23585,11658,1
23586,23586,11943,2
23587,23587,6343,1
23588,23588,12476,1
23589,23589,6799,2
23590,23590,8723,1
23591,23591,4706,2
23592,23592,12524,2
23593,23593,14848,2
23594,23594,244,2
23595,23595,14516,2
23596,23596,14906,1
23597,23597,17594,2
23598,23598,16285,1
23599,23599,6170,2
23600,23600,5747,2
23601,23601,13609,2
23602,23602,5232,1
23603,23603,9245,1
23604,23604,16558,1
23605,23605,15066,1
23606,23606,5007,2
23607,23607,11036,2
23608,23608,8612,1
23609,23609,14587,2
23610,23610,5985,1
23611,23611,8522,1
23612,23612,10756,2
23613,23613,4777,1
23614,23614,6408,2
23615,23615,16047,1
23616,23616,7615,1
23617,23617,15810,1
23618,23618,7737,1
23619,23619,4131,2
23620,23620,7996,2
23621,23621,6322,1
23622,23622,11528,1
23623,23623,6202,1
23624,23624,17222,1
23625,23625,15779,2
23626,23626,17913,1
23627,23627,336,2
23628,23628,3312,1
23629,23629,1905,1
23630,23630,6367,1
23631,23631,11456,2
23632,23632,1009,1
23633,23633,6651,2
23634,23634,12980,1
23635,23635,12898,1
23636,23636,212,1
23637,23637,16018,1
23638,23638,15997,2
23639,23639,8450,2
23640,23640,16462,2
23641,23641,17329,2
23642,23642,114,1
23643,23643,18570,2
23644,23644,15990,2
23645,23645,6386,2
23646,23646,8556,2
23647,23647,10931,1
23648,23648,9083,1
23649,23649,1026,1
23650,23650,10550,1
23651,23651,17547,1
23652,23652,5026,1
23653,23653,8633,1
23654,23654,1139,1
23655,23655,16573,1
23656,23656,18044,2
23657,23657,17996,2
23658,23658,8738,1
23659,23659,11041,2
23660,23660,19276,1
23661,23661,796,1
23662,23662,1906,2
23663,23663,4616,1
23664,23664,4949,2
23665,23665,18057,1
23666,23666,13671,2
23667,23667,15508,2
23668,23668,17984,2
23669,23669,2688,2
23670,23670,5129,1
23671,23671,180,1
23672,23672,6393,2
23673,23673,10165,1
23674,23674,19063,2
23675,23675,15834,1
23676,23676,12525,2
23677,23677,8604,1
23678,23678,4556,2
23679,23679,9582,1
23680,23680,11797,2
23681,23681,18544,2
23682,23682,9962,2
23683,23683,18413,1
23684,23684,15275,1
23685,23685,19327,2
23686,23686,7994,2
23687,23687,9600,1
23688,23688,5164,1
23689,23689,14646,2
23690,23690,11395,2
23691,23691,9195,1
23692,23692,3915,1
23693,23693,6862,1
23694,23694,9725,2
23695,23695,4715,1
23696,23696,3548,1
23697,23697,4663,2
23698,23698,12923,2
23699,23699,11850,2
23700,23700,9492,2
23701,23701,9032,2
23702,23702,10585,2
23703,23703,11339,2
23704,23704,5749,2
23705,23705,7748,2
23706,23706,15741,2
23707,23707,5176,2
23708,23708,14158,2
23709,23709,11299,2
23710,23710,3624,2
23711,23711,7360,1
23712,23712,17936,2
23713,23713,17605,2
23714,23714,14721,2
23715,23715,9796,1
23716,23716,949,1
23717,23717,101,1
23718,23718,7965,2
23719,23719,15074,2
23720,23720,7044,2
23721,23721,14889,2
23722,23722,15325,2
23723,23723,5598,1
23724,23724,4112,2
23725,23725,5295,2
23726,23726,3722,2
23727,23727,17212,2
23728,23728,7066,1
23729,23729,17319,2
23730,23730,7482,2
23731,23731,11188,1
23732,23732,3253,2
23733,23733,150,1
23734,23734,10639,2
23735,23735,6145,2
23736,23736,11139,2
23737,23737,12919,1
23738,23738,14768,1
23739,23739,18429,2
23740,23740,7892,2
23741,23741,5457,1
23742,23742,5613,1
23743,23743,4688,1
23744,23744,15989,2
23745,23745,4007,1
23746,23746,19253,2
23747,23747,12816,2
23748,23748,18550,2
23749,23749,18888,2
23750,23750,13922,2
23751,23751,1351,1
23752,23752,14460,1
23753,23753,167,1
23754,23754,1432,2
23755,23755,1228,2
23756,23756,7414,1
23757,23757,7240,2
23758,23758,11669,2
23759,23759,2706,2
23760,23760,2255,2
23761,23761,8756,2
23762,23762,11177,2
23763,23763,15699,1
23764,23764,18505,2
23765,23765,10903,1
23766,23766,7739,1
23767,23767,16743,2
23768,23768,18059,1
23769,23769,16287,2
23770,23770,66,2
23771,23771,18747,2
23772,23772,10970,2
23773,23773,14072,2
23774,23774,12758,1
23775,23775,13204,1
23776,23776,10485,1
23777,23777,16005,2
23778,23778,5844,2
23779,23779,9534,1
23780,23780,2601,2
23781,23781,13387,1
23782,23782,16876,2
23783,23783,18297,1
23784,23784,17359,2
23785,23785,410,2
23786,23786,7193,2
23787,23787,16199,1
23788,23788,5044,2
23789,23789,11104,2
23790,23790,5864,1
23791,23791,11007,1
23792,23792,14355,2
23793,23793,7580,2
23794,23794,890,1
23795,23795,4484,1
23796,23796,11016,2
23797,23797,12652,2
23798,23798,9717,1
23799,23799,7143,2
23800,23800,10665,2
23801,23801,13908,1
23802,23802,17658,2
23803,23803,259,2
23804,23804,18153,2
23805,23805,8079,2
23806,23806,18172,1
23807,23807,15655,2
23808,23808,13785,2
23809,23809,18841,1
23810,23810,17322,2
23811,23811,10780,1
23812,23812,6056,2
23813,23813,16497,1
23814,23814,4444,2
23815,23815,2636,2
23816,23816,11140,2
23817,23817,9830,2
23818,23818,463,2
23819,23819,16544,2
23820,23820,9093,2
23821,23821,16770,1
23822,23822,3214,2
23823,23823,7519,2
23824,23824,3340,2
23825,23825,26,2
23826,23826,19022,2
23827,23827,1248,1
23828,23828,17831,2
23829,23829,3837,1
23830,23830,14344,1
23831,23831,19232,2
23832,23832,16707,2
23833,23833,12732,2
23834,23834,10174,1
23835,23835,3686,1
23836,23836,17232,1
23837,23837,518,1
23838,23838,11721,2
23839,23839,16254,1
23840,23840,8369,2
23841,23841,9547,2
23842,23842,12691,2
23843,23843,4980,1
23844,23844,17616,1
23845,23845,3469,2
23846,23846,10182,2
23847,23847,14456,1
23848,23848,8907,2
23849,23849,9957,2
23850,23850,15214,1
23851,23851,19215,1
23852,23852,8330,1
23853,23853,13862,2
23854,23854,10174,1
23855,23855,14076,1
23856,23856,11655,2
23857,23857,18134,2
23858,23858,11514,1
23859,23859,15293,1
23860,23860,8840,1
23861,23861,1395,1
23862,23862,15258,2
23863,23863,15931,1
23864,23864,9823,1
23865,23865,7494,1
23866,23866,14891,2
23867,23867,3882,1
23868,23868,4205,2
23869,23869,18826,2
23870,23870,10069,2
23871,23871,784,2
23872,23872,5225,2
23873,23873,18907,2
23874,23874,3826,2
23875,23875,5410,2
23876,23876,6540,2
23877,23877,12969,2
23878,23878,1670,1
23879,23879,1485,2
23880,23880,5977,1
23881,23881,12808,1
23882,23882,5723,2
23883,23883,1743,1
23884,23884,10962,1
23885,23885,16563,2
23886,23886,8682,1
23887,23887,11093,2
23888,23888,18720,2
23889,23889,7385,1
23890,23890,8460,2
23891,23891,1252,1
23892,23892,6200,1
23893,23893,3951,2
23894,23894,9575,2
23895,23895,1937,2
23896,23896,4292,1
23897,23897,3793,1
23898,23898,9735,2
23899,23899,14437,1
23900,23900,17001,1
23901,23901,4881,2
23902,23902,4438,1
23903,23903,2209,1
23904,23904,18610,2
23905,23905,8306,2
23906,23906,8367,2
23907,23907,4864,1
23908,23908,7971,2
23909,23909,14632,1
23910,23910,11712,1
23911,23911,8348,2
23912,23912,14977,2
23913,23913,10686,1
23914,23914,7341,1
23915,23915,10735,1
23916,23916,1875,1
23917,23917,7390,2
23918,23918,11021,2
23919,23919,2120,1
23920,23920,4325,1
23921,23921,11720,2
23922,23922,16081,1
23923,23923,3700,2
23924,23924,13123,2
23925,23925,475,2
23926,23926,5851,1
23927,23927,17406,2
23928,23928,15147,1
23929,23929,5863,1
23930,23930,16264,1
23931,23931,13627,2
23932,23932,5890,1
23933,23933,6712,1
23934,23934,9233,2
23935,23935,3335,1
23936,23936,5670,2
23937,23937,5924,2
23938,23938,1368,1
23939,23939,2346,2
23940,23940,2846,2
23941,23941,3230,1
23942,23942,16692,1
23943,23943,9119,2
23944,23944,6212,2
23945,23945,2928,1
23946,23946,17391,1
23947,23947,15372,1
23948,23948,2674,2
23949,23949,17751,2
23950,23950,19226,1
23951,23951,8710,2
23952,23952,18695,1
23953,23953,1623,1
23954,23954,9497,2
23955,23955,15363,2
23956,23956,19078,1
23957,23957,9736,1
23958,23958,14384,1
23959,23959,440,2
23960,23960,9469,2
23961,23961,16692,1
23962,23962,10247,1
23963,23963,10305,1
23964,23964,4186,1
23965,23965,13681,2
23966,23966,10492,2
23967,23967,9132,2
23968,23968,12583,2
23969,23969,4081,2
23970,23970,7607,2
23971,23971,5415,2
23972,23972,13738,1
23973,23973,12692,1
23974,23974,10901,1
23975,23975,13422,2
23976,23976,8000,1
23977,23977,17901,1
23978,23978,12537,2
23979,23979,8949,2
23980,23980,15777,2
23981,23981,8579,1
23982,23982,3989,1
23983,23983,575,1
